%
% This is a file generated by the Open Source, Arc-Routing Library (OAR Lib).
% For more information on OAR Lib, or the format please visit: 
% https://github.com/Olibear/ArcRoutingLibrary 
%

================================
Format: OAR Lib
Graph Type:UNDIRECTED
Problem Type:TRUCK_AND_DRONE
Fleet Size (k):15
Number of Depots:SINGLE_DEPOT
Alpha:0.8
Drones Per Vehicle (l):3
Drone Flight Duration (t_drone):600
Truck Capacity (cap_truck):100
Depot ID(s) (d):605
N:1310
M:1540
================================

LINKS
Line Format:V1,V2,COST,REQUIRED
24.9434913,60.1650966
24.9436771,60.1651011
24.9434745,60.1652778
24.94373,60.1653705
24.9451265,60.1633518
24.9429858,60.1702211
24.9429297,60.1702198
24.9341938,60.1698917
24.944179,60.1689291
24.9430586,60.1693391
24.9398601,60.1680393
24.9356371,60.1692694
24.9455377,60.1689243
24.9454999,60.1689649
24.9508237,60.1690549
24.9508339,60.1690646
24.9428736,60.1698277
24.9428636,60.169832
24.9429081,60.1698363
24.9428535,60.1698528
24.9429168,60.1698614
24.9428309,60.170057
24.9428971,60.1700599
24.9427822,60.1702161
24.9427193,60.1702148
24.9428803,60.1702186
24.9278502,60.1637039
24.9303456,60.1635797
24.9304096,60.1647444
24.9315877,60.164021
24.9351457,60.1679768
24.9351532,60.1680069
24.9351802,60.1680153
24.9346421,60.1661625
24.9338868,60.1667307
24.9362324,60.1674693
24.9361615,60.167543
24.9367885,60.1677161
24.936841,60.1677418
24.9373815,60.1679296
24.9374349,60.1679387
24.9474885,60.1690205
24.9437723,60.1667901
24.939385,60.1677181
24.9363047,60.1690621
24.9350835,60.1686846
24.9351698,60.1687893
24.9387427,60.1680326
24.9388521,60.168073
24.9353289,60.166134
24.9351629,60.1662529
24.9351409,60.1662687
24.9350763,60.1663136
24.9348009,60.1658151
24.9348936,60.1658386
24.9358301,60.1651753
24.9357393,60.1652405
24.935716,60.1652572
24.9356933,60.1652735
24.9357218,60.1653995
24.9412971,60.1671847
24.9412461,60.1672216
24.9412262,60.1672361
24.9411575,60.1672858
24.9408139,60.1673539
24.9398488,60.1672614
24.9399321,60.1672895
24.9399534,60.1672966
24.9402757,60.1674052
24.9380186,60.1660792
24.9380508,60.1662108
24.9378169,60.166225
24.9437729,60.1665636
24.9437593,60.1666021
24.943792,60.1667099
24.9405947,60.1658014
24.9408837,60.1659556
24.9400902,60.1659765
24.9411365,60.1660061
24.9407839,60.1661439
24.942812,60.1677561
24.9432015,60.1677628
24.9402438,60.1644847
24.9428923,60.1650677
24.9426316,60.1651132
24.9430313,60.1652285
24.9437497,60.1655068
24.94046,60.1682073
24.9355328,60.1692875
24.9373032,60.1693852
24.9390545,60.1678366
24.9374726,60.1680426
24.9372587,60.1681968
24.9368287,60.1685068
24.9367045,60.1685963
24.9364136,60.168806
24.935943,60.1627176
24.9428234,60.1701047
24.9427928,60.1701387
24.9467984,60.1688458
24.94372,60.1651084
24.9438227,60.1651097
24.9340214,60.1648064
24.935789,60.1654229
24.938112,60.1660127
24.9377531,60.1661071
24.9381212,60.1662348
24.9386874,60.1663743
24.938704,60.166434
===========END VERTICES============
